Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.oil,alpha.oilMean,arc_length,nut,p,pMean,p_rgh,vtkValidPointMask
537,-0.0055,0.007222,0,0.00907785,-8.301,-8.87838,0.359852,12.1598,-14.2624,-5.44716,1.01723,15.301,1,0.552413,0.003222,2.60727e-06,242631,70764.1,242692,1
538,-0.0055,0.007228,0,0.00908262,-8.21156,-8.97657,0.365862,12.1714,-14.5214,-5.84424,1.00083,15.6853,1,0.546813,0.003228,2.62738e-06,242664,69147.5,242725,1
539,-0.0055,0.007234,0,0.0090874,-8.12217,-9.07466,0.371852,12.1843,-14.7802,-6.24129,0.984088,16.0741,1,0.541216,0.003234,2.64754e-06,242702,67531.2,242763,1
540,-0.0055,0.00724,0,0.00909217,-8.03281,-9.17267,0.377821,12.1986,-15.0387,-6.6383,0.967023,16.4671,1,0.535623,0.00324,2.66776e-06,242745,65915.4,242806,1
541,-0.0055,0.007246,0,0.00909695,-7.94349,-9.27058,0.38377,12.2143,-15.297,-7.03525,0.94963,16.864,1,0.530033,0.003246,2.68801e-06,242795,64300.1,242856,1
542,-0.0055,0.007252,0,0.00910173,-7.8542,-9.3684,0.389698,12.2314,-15.5549,-7.43219,0.931908,17.2645,1,0.524447,0.003252,2.70832e-06,242849,62685.1,242910,1
543,-0.0055,0.007258,0,0.00910651,-7.75681,-9.44244,0.392012,12.2263,-15.5462,-7.72724,1.13725,17.398,0.999985,0.519678,0.003258,2.82932e-06,242829,61456.4,242890,1
544,-0.0055,0.007264,0,0.00911129,-7.65831,-9.51302,0.393771,12.2189,-15.4998,-8.0079,1.37431,17.5003,0.999968,0.515031,0.003264,2.96438e-06,242803,60283,242864,1
545,-0.0055,0.00727,0,0.00911608,-7.55989,-9.58355,0.395486,12.2128,-15.4539,-8.28878,1.61105,17.6103,0.999951,0.510388,0.00327,3.09905e-06,242781,59109.8,242842,1
546,-0.0055,0.007276,0,0.00912086,-7.46153,-9.65403,0.39716,12.2079,-15.4084,-8.56989,1.84747,17.7278,0.999935,0.505751,0.003276,3.23332e-06,242764,57936.6,242825,1
547,-0.0055,0.007282,0,0.00912565,-7.36325,-9.72445,0.39879,12.2042,-15.3635,-8.85123,2.08357,17.8528,0.999919,0.501118,0.003282,3.3672e-06,242752,56763.4,242813,1
548,-0.0055,0.007288,0,0.00913044,-7.26503,-9.79482,0.400379,12.2016,-15.319,-9.13279,2.31936,17.985,0.999904,0.49649,0.003288,3.50068e-06,242745,55590.3,242806,1
549,-0.0055,0.007294,0,0.00913523,-7.16688,-9.86514,0.401924,12.2003,-15.275,-9.41459,2.55482,18.1243,0.999888,0.491867,0.003294,3.63377e-06,242743,54417.2,242804,1
550,-0.0055,0.0073,0,0.00914002,-7.0688,-9.9354,0.403428,12.2001,-15.2316,-9.6966,2.78996,18.2704,0.999874,0.487249,0.0033,3.76646e-06,242745,53244.2,242807,1
551,-0.0055,0.007306,0,0.00914481,-6.9708,-10.0056,0.404888,12.2012,-15.1886,-9.97883,3.02477,18.4234,0.999859,0.482637,0.003306,3.89875e-06,242753,52071.4,242814,1
552,-0.0055,0.007312,0,0.00914961,-6.87286,-10.0758,0.406306,12.2034,-15.1461,-10.2613,3.25927,18.5829,0.999845,0.478029,0.003312,4.03065e-06,242765,50898.5,242827,1
553,-0.0055,0.007318,0,0.0091544,-6.775,-10.1459,0.407682,12.2068,-15.1041,-10.544,3.49345,18.7487,0.999831,0.473426,0.003318,4.16216e-06,242783,49725.7,242844,1
554,-0.0055,0.007324,0,0.0091592,-6.6772,-10.2159,0.409015,12.2114,-15.0627,-10.8269,3.72732,18.9209,0.999818,0.468827,0.003324,4.29327e-06,242805,48552.9,242867,1
555,-0.0055,0.00733,0,0.009164,-6.57953,-10.2859,0.410298,12.2172,-15.0211,-11.1097,3.96064,19.0983,0.999805,0.464235,0.00333,4.424e-06,242829,47380.4,242891,1
556,-0.0055,0.007336,0,0.0091688,-6.48218,-10.356,0.411524,12.2244,-14.9778,-11.391,4.19264,19.2787,0.99979,0.459648,0.003336,4.55432e-06,242848,46208.8,242910,1
557,-0.0055,0.007342,0,0.0091736,-6.3849,-10.426,0.412733,12.2327,-14.9346,-11.6725,4.42417,19.4644,0.999776,0.455065,0.003342,4.68416e-06,242871,45037.3,242932,1
558,-0.0055,0.007348,0,0.0091784,-6.2877,-10.4959,0.413928,12.2422,-14.8916,-11.9541,4.65524,19.6553,0.999761,0.450488,0.003348,4.81352e-06,242897,43865.8,242959,1
559,-0.0055,0.007354,0,0.00918321,-6.19405,-10.5442,0.413398,12.2359,-14.7231,-12.1332,4.94471,19.7087,0.998399,0.446392,0.003354,5.05804e-06,242428,42911.3,242490,1
560,-0.0055,0.00736,0,0.00918801,-6.10443,-10.5676,0.410898,12.2109,-14.4114,-12.1952,5.3013,19.6091,0.995505,0.442845,0.00336,5.43388e-06,241394,42204.9,241456,1
561,-0.0055,0.007366,0,0.00919282,-6.01484,-10.5909,0.408386,12.1866,-14.1005,-12.2579,5.65771,19.5215,0.992623,0.439302,0.003366,5.80852e-06,240365,41498.4,240427,1
562,-0.0055,0.007372,0,0.00919763,-5.92528,-10.6143,0.40586,12.1629,-13.7903,-12.3212,6.01397,19.4462,0.989755,0.435763,0.003372,6.18201e-06,239342,40791.7,239404,1
563,-0.0055,0.007378,0,0.00920244,-5.83574,-10.6376,0.40332,12.1399,-13.4809,-12.3852,6.37007,19.3831,0.986899,0.432227,0.003378,6.55433e-06,238325,40084.9,238386,1
564,-0.0055,0.007384,0,0.00920725,-5.74623,-10.6609,0.400768,12.1175,-13.1723,-12.4497,6.726,19.3324,0.984057,0.428694,0.003384,6.92546e-06,237313,39378.1,237375,1
565,-0.0055,0.00739,0,0.00921206,-5.65674,-10.6842,0.398202,12.0958,-12.8644,-12.5149,7.08176,19.2942,0.981227,0.425164,0.00339,7.29543e-06,236307,38671.1,236369,1
566,-0.0055,0.007396,0,0.00921688,-5.56728,-10.7074,0.395623,12.0748,-12.5573,-12.5806,7.43736,19.2684,0.97841,0.421639,0.003396,7.66421e-06,235307,37964,235368,1
567,-0.0055,0.007402,0,0.00922169,-5.47785,-10.7307,0.393031,12.0544,-12.251,-12.647,7.79279,19.2552,0.975606,0.418116,0.003402,8.03183e-06,234312,37256.8,234373,1
568,-0.0055,0.007408,0,0.00922651,-5.38844,-10.7539,0.390425,12.0347,-11.9455,-12.714,8.14806,19.2544,0.972816,0.414597,0.003408,8.39826e-06,233323,36549.5,233384,1
569,-0.0055,0.007414,0,0.00923133,-5.29906,-10.7771,0.387807,12.0156,-11.6407,-12.7817,8.50316,19.266,0.970038,0.411082,0.003414,8.76352e-06,232340,35842,232401,1
570,-0.0055,0.00742,0,0.00923615,-5.2097,-10.8002,0.385175,11.9972,-11.3367,-12.8499,8.85809,19.2901,0.967273,0.40757,0.00342,9.1276e-06,231362,35134.5,231423,1
571,-0.0055,0.007426,0,0.00924097,-5.12038,-10.8233,0.38253,11.9795,-11.0334,-12.9188,9.21283,19.3264,0.964521,0.404061,0.003426,9.49048e-06,230390,34426.9,230451,1
572,-0.0055,0.007432,0,0.00924579,-5.03107,-10.8464,0.379872,11.9625,-10.731,-12.9883,9.56743,19.3748,0.961782,0.400556,0.003432,9.8522e-06,229424,33719.2,229484,1
573,-0.0055,0.007438,0,0.00925061,-4.94179,-10.8695,0.3772,11.9461,-10.4293,-13.0584,9.92186,19.4354,0.959056,0.397054,0.003438,1.02128e-05,228463,33011.3,228524,1
574,-0.0055,0.007444,0,0.00925544,-4.85254,-10.8926,0.374515,11.9305,-10.1283,-13.1291,10.2761,19.5078,0.956343,0.393556,0.003444,1.05721e-05,227508,32303.3,227569,1
575,-0.0055,0.00745,0,0.00926026,-4.76416,-10.9138,0.372086,11.9141,-9.82149,-13.2003,10.62,19.583,0.953281,0.390139,0.00345,1.09265e-05,226296,31608.6,226356,1
576,-0.0055,0.007456,0,0.00926509,-4.69151,-10.9011,0.374681,11.8737,-9.39037,-13.2704,10.773,19.5023,0.943445,0.388185,0.003456,1.12083e-05,220165,31164.3,220225,1
577,-0.0055,0.007462,0,0.00926992,-4.61886,-10.8884,0.377262,11.8336,-8.95983,-13.3408,10.926,19.4328,0.933632,0.386232,0.003462,1.14901e-05,214041,30719.9,214100,1
578,-0.0055,0.007468,0,0.00927475,-4.54621,-10.8757,0.379827,11.7938,-8.52985,-13.4116,11.0792,19.3747,0.923843,0.384281,0.003468,1.17718e-05,207923,30275.5,207981,1
579,-0.0055,0.007474,0,0.00927958,-4.47356,-10.863,0.382378,11.7543,-8.10044,-13.4827,11.2326,19.328,0.914075,0.382332,0.003474,1.20535e-05,201811,29831.2,201869,1
580,-0.0055,0.00748,0,0.00928442,-4.40091,-10.8503,0.384914,11.7152,-7.67161,-13.5542,11.3861,19.2928,0.904331,0.380383,0.00348,1.23353e-05,195706,29386.8,195763,1
581,-0.0055,0.007486,0,0.00928925,-4.32826,-10.8376,0.387434,11.6764,-7.24337,-13.6261,11.5397,19.2692,0.89461,0.378436,0.003486,1.26169e-05,189607,28942.4,189664,1
582,-0.0055,0.007492,0,0.00929409,-4.2556,-10.825,0.389941,11.638,-6.81567,-13.6984,11.6935,19.2571,0.884912,0.376491,0.003492,1.28986e-05,183514,28498,183570,1
583,-0.0055,0.007498,0,0.00929892,-4.18294,-10.8123,0.392432,11.5999,-6.38855,-13.7711,11.8474,19.2566,0.875236,0.374547,0.003498,1.31803e-05,177428,28053.6,177483,1
584,-0.0055,0.007504,0,0.00930376,-4.11028,-10.7997,0.394909,11.5621,-5.96199,-13.8441,12.0015,19.2676,0.865583,0.372604,0.003504,1.34619e-05,171347,27609.1,171402,1
585,-0.0055,0.00751,0,0.0093086,-4.03761,-10.787,0.39737,11.5248,-5.536,-13.9175,12.1557,19.29,0.855953,0.370663,0.00351,1.37435e-05,165273,27164.7,165328,1
586,-0.0055,0.007516,0,0.00931344,-3.96495,-10.7744,0.399817,11.4877,-5.11058,-13.9913,12.31,19.3239,0.846345,0.368723,0.003516,1.40251e-05,159206,26720.3,159260,1
587,-0.0055,0.007522,0,0.00931829,-3.89228,-10.7618,0.402249,11.4511,-4.68574,-14.0654,12.4645,19.369,0.836761,0.366785,0.003522,1.43066e-05,153144,26275.8,153198,1
588,-0.0055,0.007528,0,0.00932313,-3.81961,-10.7492,0.404667,11.4148,-4.26146,-14.14,12.6192,19.4253,0.827199,0.364848,0.003528,1.45882e-05,147089,25831.3,147142,1
589,-0.0055,0.007534,0,0.00932798,-3.74694,-10.7365,0.407069,11.3789,-3.83775,-14.2149,12.774,19.4927,0.81766,0.362912,0.003534,1.48697e-05,141041,25386.8,141093,1
590,-0.0055,0.00754,0,0.00933282,-3.67427,-10.7239,0.409457,11.3433,-3.41462,-14.2901,12.9289,19.571,0.808144,0.360978,0.00354,1.51512e-05,134998,24942.3,135050,1
591,-0.0055,0.007546,0,0.00933767,-3.6016,-10.7114,0.411829,11.3082,-2.99208,-14.3658,13.084,19.6601,0.798652,0.359045,0.003546,1.54327e-05,128963,24497.9,129014,1
592,-0.0055,0.007552,0,0.00934252,-3.53376,-10.6847,0.419219,11.2617,-2.66822,-14.494,13.1234,19.7337,0.793106,0.357915,0.003552,1.54895e-05,123930,24138.1,123980,1
593,-0.0055,0.007558,0,0.00934737,-3.46874,-10.6498,0.429543,11.2087,-2.40186,-14.6528,13.0951,19.7978,0.789865,0.357253,0.003558,1.54148e-05,119479,23828.1,119529,1
594,-0.0055,0.007564,0,0.00935222,-3.40373,-10.615,0.439854,11.156,-2.13543,-14.8116,13.0669,19.8667,0.786628,0.356593,0.003564,1.53402e-05,115025,23518,115075,1
595,-0.0055,0.00757,0,0.00935708,-3.33871,-10.5801,0.450154,11.1035,-1.86893,-14.9704,13.0388,19.9403,0.783394,0.355933,0.00357,1.52657e-05,110567,23208,110617,1
596,-0.0055,0.007576,0,0.00936193,-3.27369,-10.5453,0.460441,11.0513,-1.60236,-15.1292,13.0108,20.0185,0.780164,0.355274,0.003576,1.51912e-05,106107,22897.9,106156,1
597,-0.0055,0.007582,0,0.00936679,-3.20866,-10.5105,0.470716,10.9994,-1.33572,-15.288,12.9829,20.1013,0.776938,0.354615,0.003582,1.51169e-05,101643,22588,101692,1
598,-0.0055,0.007588,0,0.00937165,-3.14363,-10.4757,0.480978,10.9478,-1.06901,-15.4468,12.9551,20.1886,0.773716,0.353956,0.003588,1.50427e-05,97175.4,22278,97225,1
599,-0.0055,0.007594,0,0.0093765,-3.0786,-10.4409,0.491229,10.8964,-0.802235,-15.6056,12.9274,20.2804,0.770497,0.353299,0.003594,1.49685e-05,92704.9,21968.1,92754.3,1
600,-0.0055,0.0076,0,0.00938137,-3.01356,-10.4062,0.501467,10.8454,-0.535386,-15.7644,12.8998,20.3766,0.767282,0.352641,0.0036,1.48944e-05,88231.1,21658.2,88280.4,1
601,-0.0055,0.007606,0,0.00938623,-2.94852,-10.3715,0.511693,10.7946,-0.268466,-15.9232,12.8723,20.4772,0.764071,0.351985,0.003606,1.48205e-05,83754.1,21348.3,83803.1,1
602,-0.0055,0.007612,0,0.00939109,-2.88348,-10.3368,0.521907,10.7441,-0.00149708,-16.082,12.8449,20.5821,0.760864,0.351329,0.003612,1.47466e-05,79274.1,21038.5,79323,1
603,-0.0055,0.007618,0,0.00939595,-2.81843,-10.3021,0.532108,10.6939,0.265563,-16.2408,12.8176,20.6912,0.75766,0.350673,0.003618,1.46728e-05,74790.5,20728.6,74839.2,1
604,-0.0055,0.007624,0,0.00940082,-2.75338,-10.2674,0.542298,10.644,0.532693,-16.3996,12.7904,20.8044,0.75446,0.350018,0.003624,1.45991e-05,70303.6,20418.8,70352.2,1
605,-0.0055,0.00763,0,0.00940568,-2.68832,-10.2327,0.552475,10.5944,0.799893,-16.5584,12.7633,20.9218,0.751264,0.349363,0.00363,1.45255e-05,65813.4,20109.1,65861.8,1
606,-0.0055,0.007636,0,0.00941055,-2.62326,-10.1981,0.56264,10.5451,1.06716,-16.7172,12.7363,21.0432,0.748071,0.348709,0.003636,1.4452e-05,61320,19799.3,61368.2,1
607,-0.0055,0.007642,0,0.00941542,-2.5582,-10.1635,0.572793,10.4961,1.3345,-16.876,12.7095,21.1686,0.744882,0.348056,0.003642,1.43785e-05,56823.2,19489.6,56871.3,1
608,-0.0055,0.007648,0,0.00942029,-2.49206,-10.1282,0.582822,10.4465,1.55093,-17.0261,12.6819,21.2867,0.744006,0.34754,0.003648,1.4244e-05,53369.5,19198,53417.6,1
609,-0.0055,0.007654,0,0.00942516,-2.42183,-10.0902,0.592418,10.3936,1.57346,-17.143,12.6515,21.3639,0.751913,0.347547,0.003654,1.38764e-05,53893.6,18975.3,53942.2,1
610,-0.0055,0.00766,0,0.00943004,-2.35161,-10.0522,0.602012,10.3411,1.59611,-17.2599,12.621,21.4416,0.759815,0.347554,0.00366,1.35089e-05,54414.3,18752.5,54463.5,1
611,-0.0055,0.007666,0,0.00943491,-2.28138,-10.0142,0.611604,10.2889,1.61887,-17.3768,12.5905,21.5196,0.767711,0.347562,0.003666,1.31414e-05,54931.7,18529.8,54981.5,1
612,-0.0055,0.007672,0,0.00943979,-2.21116,-9.97617,0.621194,10.2371,1.64175,-17.4936,12.5601,21.5981,0.775602,0.34757,0.003672,1.27739e-05,55445.7,18307.1,55496,1
613,-0.0055,0.007678,0,0.00944466,-2.14092,-9.93819,0.630782,10.1857,1.66475,-17.6104,12.5296,21.6769,0.783487,0.347578,0.003678,1.24065e-05,55956.4,18084.4,56007.3,1
614,-0.0055,0.007684,0,0.00944954,-2.07069,-9.90022,0.640369,10.1347,1.68787,-17.7272,12.4991,21.7562,0.791368,0.347586,0.003684,1.20391e-05,56463.8,17861.8,56515.2,1
615,-0.0055,0.00769,0,0.00945442,-2.00045,-9.86225,0.649953,10.0841,1.7111,-17.844,12.4686,21.8358,0.799243,0.347595,0.00369,1.16717e-05,56967.8,17639.1,57019.7,1
616,-0.0055,0.007696,0,0.0094593,-1.93022,-9.8243,0.659536,10.0338,1.73444,-17.9607,12.4381,21.9158,0.807113,0.347604,0.003696,1.13043e-05,57468.4,17416.4,57521,1
617,-0.0055,0.007702,0,0.00946419,-1.85998,-9.78635,0.669117,9.98398,1.75791,-18.0775,12.4076,21.9962,0.814977,0.347613,0.003702,1.0937e-05,57965.7,17193.8,58018.8,1
618,-0.0055,0.007708,0,0.00946907,-1.78974,-9.74842,0.678696,9.93456,1.78149,-18.1942,12.3771,22.077,0.822836,0.347623,0.003708,1.05696e-05,58459.7,16971.2,58513.3,1
619,-0.0055,0.007714,0,0.00947395,-1.71949,-9.71049,0.688273,9.88554,1.80519,-18.3109,12.3466,22.1582,0.83069,0.347633,0.003714,1.02023e-05,58950.3,16748.5,59004.5,1
620,-0.0055,0.00772,0,0.00947884,-1.64925,-9.67257,0.697848,9.83695,1.829,-18.4275,12.316,22.2397,0.838538,0.347643,0.00372,9.83508e-06,59437.6,16525.9,59492.3,1
621,-0.0055,0.007726,0,0.00948373,-1.579,-9.63466,0.707422,9.78879,1.85293,-18.5442,12.2855,22.3216,0.846381,0.347654,0.003726,9.46784e-06,59921.5,16303.3,59976.8,1
622,-0.0055,0.007732,0,0.00948862,-1.50876,-9.59676,0.716992,9.74106,1.87698,-18.6608,12.2549,22.4038,0.854218,0.347665,0.003732,9.10065e-06,60402,16080.7,60457.8,1
623,-0.0055,0.007738,0,0.00949351,-1.4385,-9.55887,0.726562,9.69377,1.90114,-18.7774,12.2244,22.4864,0.862051,0.347676,0.003738,8.73346e-06,60879.2,15858.1,60935.6,1
624,-0.0055,0.007744,0,0.0094984,-1.36825,-9.52099,0.736129,9.64693,1.92542,-18.8939,12.1938,22.5694,0.869878,0.347688,0.003744,8.36629e-06,61353.1,15635.6,61410,1
625,-0.0055,0.00775,0,0.00950329,-1.2898,-9.4857,0.742224,9.60171,1.88561,-18.9578,12.1527,22.5974,0.876099,0.34847,0.00375,8.06606e-06,61883.2,15527.4,61940.6,1
626,-0.0055,0.007756,0,0.00950818,-1.20911,-9.45111,0.747372,9.55741,1.82831,-19.0074,12.1088,22.6107,0.881884,0.349463,0.003756,7.78415e-06,62429.2,15450.3,62487,1
627,-0.0055,0.007762,0,0.00951308,-1.12842,-9.41653,0.752521,9.51371,1.77102,-19.0569,12.0648,22.6244,0.887668,0.350456,0.003762,7.5023e-06,62974.9,15373.3,63033.2,1
628,-0.0055,0.007768,0,0.00951797,-1.04774,-9.38195,0.757671,9.47063,1.71375,-19.1064,12.0209,22.6383,0.893452,0.351449,0.003768,7.22053e-06,63520.5,15296.3,63579.2,1
629,-0.0055,0.007774,0,0.00952287,-0.96705,-9.34737,0.762822,9.42817,1.6565,-19.1559,11.977,22.6526,0.899235,0.352442,0.003774,6.93884e-06,64065.9,15219.3,64125,1
630,-0.0055,0.00778,0,0.00952777,-0.886364,-9.3128,0.767973,9.38635,1.59925,-19.2054,11.9331,22.6672,0.905018,0.353435,0.00378,6.65721e-06,64611.1,15142.3,64670.7,1
631,-0.0055,0.007786,0,0.00953267,-0.805678,-9.27822,0.773126,9.34517,1.54203,-19.2548,11.8892,22.6821,0.910801,0.354427,0.003786,6.37566e-06,65156.2,15065.2,65216.1,1
632,-0.0055,0.007792,0,0.00953757,-0.724998,-9.24365,0.778278,9.30464,1.48482,-19.3043,11.8453,22.6974,0.916584,0.35542,0.003792,6.09421e-06,65701,14988.3,65761.4,1
633,-0.0055,0.007798,0,0.00954247,-0.644313,-9.20908,0.783432,9.26477,1.42762,-19.3537,11.8014,22.7129,0.922366,0.356414,0.003798,5.8128e-06,66245.6,14911.3,66306.5,1
634,-0.0055,0.007804,0,0.00954738,-0.563628,-9.17451,0.788587,9.22557,1.37043,-19.4032,11.7575,22.7288,0.928149,0.357407,0.003804,5.53147e-06,66790.1,14834.3,66851.4,1
635,-0.0055,0.00781,0,0.00955228,-0.482944,-9.13994,0.793742,9.18704,1.31326,-19.4526,11.7136,22.745,0.933931,0.3584,0.00381,5.25022e-06,67334.5,14757.3,67396.1,1
636,-0.0055,0.007816,0,0.00955719,-0.402259,-9.10537,0.798899,9.1492,1.2561,-19.502,11.6698,22.7616,0.939713,0.359393,0.003816,4.96903e-06,67878.6,14680.3,67940.7,1
637,-0.0055,0.007822,0,0.0095621,-0.321582,-9.07081,0.804055,9.11206,1.19896,-19.5514,11.6259,22.7784,0.945494,0.360386,0.003822,4.68794e-06,68422.5,14603.3,68485,1
638,-0.0055,0.007828,0,0.009567,-0.240892,-9.03625,0.809213,9.0756,1.14182,-19.6007,11.5821,22.7956,0.951275,0.36138,0.003828,4.40689e-06,68966.3,14526.3,69029.3,1
639,-0.0055,0.007834,0,0.00957191,-0.160215,-9.00169,0.814372,9.03987,1.08471,-19.6501,11.5383,22.813,0.957056,0.362373,0.003834,4.12594e-06,69509.8,14449.4,69573.2,1
640,-0.0055,0.00784,0,0.00957683,-0.0795259,-8.96712,0.819532,9.00485,1.02761,-19.6994,11.4944,22.8308,0.962837,0.363367,0.00384,3.84503e-06,70053.3,14372.4,70117.1,1
641,-0.0055,0.007846,0,0.00958174,0.00382519,-8.93294,0.822796,8.97075,0.944566,-19.7453,11.4488,22.8439,0.967011,0.364745,0.003846,3.66727e-06,70185.2,14411.4,70249.4,1
642,-0.0055,0.007852,0,0.00958665,0.0918803,-8.89939,0.822738,8.93781,0.816039,-19.7849,11.3999,22.8488,0.968373,0.366797,0.003852,3.67001e-06,69596.7,14653.7,69661,1
643,-0.0055,0.007858,0,0.00959157,0.179926,-8.86584,0.822676,8.90575,0.687562,-19.8246,11.351,22.8546,0.969738,0.368849,0.003858,3.67263e-06,69008.9,14895.9,69073.4,1
644,-0.0055,0.007864,0,0.00959648,0.267988,-8.83229,0.822611,8.87456,0.559096,-19.8642,11.302,22.8613,0.971107,0.370902,0.003864,3.67513e-06,68421.7,15138,68486.3,1
645,-0.0055,0.00787,0,0.0096014,0.356041,-8.79874,0.822543,8.84427,0.430682,-19.9039,11.2531,22.8689,0.97248,0.372954,0.00387,3.67751e-06,67835.3,15380.1,67900,1
646,-0.0055,0.007876,0,0.00960632,0.444112,-8.76518,0.822471,8.81488,0.302278,-19.9436,11.2042,22.8774,0.973856,0.375006,0.003876,3.67977e-06,67249.5,15622.2,67314.3,1
647,-0.0055,0.007882,0,0.00961124,0.532172,-8.73162,0.822395,8.7864,0.173926,-19.9833,11.1553,22.8868,0.975236,0.377058,0.003882,3.68191e-06,66664.4,15864.2,66729.3,1
648,-0.0055,0.007888,0,0.00961616,0.620237,-8.69807,0.822316,8.75884,0.045605,-20.0231,11.1063,22.8971,0.976619,0.37911,0.003888,3.68393e-06,66079.9,16106.2,66145,1
649,-0.0055,0.007894,0,0.00962108,0.708319,-8.6645,0.822233,8.7322,-0.082705,-20.0628,11.0574,22.9083,0.978007,0.381162,0.003894,3.68582e-06,65496.1,16348.1,65561.3,1
650,-0.0055,0.0079,0,0.00962601,0.796391,-8.63094,0.822147,8.70651,-0.210964,-20.1026,11.0084,22.9204,0.979398,0.383214,0.0039,3.6876e-06,64913,16589.9,64978.4,1
651,-0.0055,0.007906,0,0.00963093,0.884481,-8.59737,0.822058,8.68176,-0.339212,-20.1423,10.9595,22.9334,0.980792,0.385266,0.003906,3.68925e-06,64330.4,16831.7,64396,1
652,-0.0055,0.007912,0,0.00963586,0.97256,-8.56381,0.821965,8.65796,-0.467408,-20.1821,10.9105,22.9473,0.98219,0.387318,0.003912,3.69078e-06,63748.7,17073.5,63814.3,1
653,-0.0055,0.007918,0,0.00964078,1.06066,-8.53023,0.821868,8.63512,-0.595594,-20.2219,10.8616,22.962,0.983592,0.38937,0.003918,3.6922e-06,63167.5,17315.2,63233.3,1
654,-0.0055,0.007924,0,0.00964571,1.14875,-8.49667,0.821768,8.61326,-0.723728,-20.2617,10.8126,22.9777,0.984998,0.391422,0.003924,3.69349e-06,62587,17556.8,62653,1
655,-0.0055,0.00793,0,0.00965064,1.23685,-8.46309,0.821665,8.59237,-0.851851,-20.3016,10.7636,22.9942,0.986407,0.393474,0.00393,3.69466e-06,62007.1,17798.5,62073.2,1
656,-0.0055,0.007936,0,0.00965557,1.32495,-8.42951,0.821558,8.57246,-0.979923,-20.3414,10.7147,23.0117,0.98782,0.395525,0.003936,3.6957e-06,61428,18040,61494.3,1
657,-0.0055,0.007942,0,0.0096605,1.41304,-8.39594,0.821447,8.55355,-1.10796,-20.3812,10.6657,23.03,0.989236,0.397577,0.003942,3.69663e-06,60849.6,18281.5,60916,1
658,-0.0055,0.007948,0,0.00966544,1.50196,-8.36129,0.817487,8.53436,-1.2984,-20.4193,10.6763,23.0785,0.987235,0.399899,0.003948,3.79956e-06,59385.5,18848.9,59451.8,1
659,-0.0055,0.007954,0,0.00967037,1.59093,-8.32658,0.813283,8.51613,-1.49263,-20.4573,10.6904,23.1303,0.985031,0.402239,0.003954,3.90879e-06,57867,19435.9,57933.2,1
660,-0.0055,0.00796,0,0.00967531,1.67992,-8.29188,0.809068,8.49894,-1.68689,-20.4954,10.7044,23.1838,0.982834,0.404579,0.00396,4.01812e-06,56347.7,20023,56413.8,1
661,-0.0055,0.007966,0,0.00968025,1.76892,-8.25718,0.804843,8.4828,-1.88114,-20.5335,10.7184,23.2389,0.980644,0.40692,0.003966,4.12751e-06,54828.2,20609.9,54894.1,1
662,-0.0055,0.007972,0,0.00968518,1.85795,-8.22248,0.800608,8.46771,-2.07543,-20.5717,10.7323,23.2956,0.97846,0.409262,0.003972,4.23699e-06,53307.8,21196.7,53373.7,1
663,-0.0055,0.007978,0,0.00969012,1.94697,-8.18779,0.796364,8.45368,-2.2697,-20.61,10.7461,23.3539,0.976283,0.411604,0.003978,4.34654e-06,51787.1,21783.4,51852.9,1
664,-0.0055,0.007984,0,0.00969506,2.03603,-8.15309,0.79211,8.44072,-2.46401,-20.6484,10.7598,23.4137,0.974112,0.413947,0.003984,4.45618e-06,50265.7,22370,50331.4,1
665,-0.0055,0.00799,0,0.0097,2.12508,-8.11841,0.787846,8.42883,-2.6583,-20.6868,10.7735,23.4751,0.971948,0.416291,0.00399,4.56588e-06,48743.9,22956.4,48809.5,1
666,-0.0055,0.007996,0,0.00970495,2.21417,-8.08372,0.783571,8.41802,-2.85263,-20.7253,10.787,23.538,0.96979,0.418635,0.003996,4.67568e-06,47221.4,23542.8,47286.9,1
667,-0.0055,0.008002,0,0.00970989,2.30325,-8.04905,0.779287,8.40829,-3.04693,-20.7639,10.8005,23.6024,0.967639,0.42098,0.004002,4.78555e-06,45698.6,24129,45764,1
668,-0.0055,0.008008,0,0.00971484,2.39235,-8.01437,0.774993,8.39965,-3.24125,-20.8025,10.8139,23.6684,0.965495,0.423325,0.004008,4.89549e-06,44175.2,24715.1,44240.5,1
669,-0.0055,0.008014,0,0.00971978,2.48148,-7.9797,0.770689,8.3921,-3.43561,-20.8413,10.8272,23.7358,0.963357,0.425672,0.004014,5.00553e-06,42651.1,25301.1,42716.3,1
670,-0.0055,0.00802,0,0.00972473,2.57061,-7.94503,0.766375,8.38564,-3.62995,-20.88,10.8404,23.8048,0.961227,0.428018,0.00402,5.11563e-06,41126.7,25887,41191.8,1
671,-0.0055,0.008026,0,0.00972968,2.65976,-7.91036,0.762051,8.38027,-3.82433,-20.9189,10.8536,23.8752,0.959102,0.430366,0.004026,5.22582e-06,39601.4,26472.8,39666.4,1
672,-0.0055,0.008032,0,0.00973463,2.74892,-7.87571,0.757717,8.376,-4.01869,-20.9578,10.8667,23.9471,0.956985,0.432714,0.004032,5.33608e-06,38075.9,27058.4,38140.8,1
