Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.oil,alpha.oilMean,arc_length,nut,p,pMean,p_rgh,vtkValidPointMask
267,0,0.005,0.00492405,0.00701757,-1.40078,5.70725,2.23878,6.28864,-5.76094,-1.85317,-5.14546,7.94345,0.0376618,0.556264,0.00057405,1.61678e-06,2209.91,11647.9,2211.51,1
268,0,0.005,0.0049262,0.00701908,-1.40792,5.69627,2.23279,6.27815,-5.77313,-1.87255,-5.15047,7.96008,0.037927,0.555927,0.0005762,1.62198e-06,2209.91,11628.2,2211.52,1
269,0,0.005,0.00492835,0.00702059,-1.41505,5.6853,2.2268,6.26766,-5.78532,-1.89194,-5.15548,7.97674,0.0381923,0.555591,0.00057835,1.62718e-06,2209.91,11608.5,2211.53,1
270,0,0.005,0.0049305,0.0070221,-1.42219,5.67432,2.22081,6.2572,-5.79751,-1.91132,-5.16048,7.99343,0.0384575,0.555254,0.0005805,1.63238e-06,2209.91,11588.8,2211.54,1
271,0,0.005,0.00493265,0.00702361,-1.42933,5.66334,2.21482,6.24675,-5.8097,-1.93071,-5.16549,8.01015,0.0387228,0.554918,0.00058265,1.63758e-06,2209.91,11569.1,2211.55,1
272,0,0.005,0.0049348,0.00702512,-1.43646,5.65236,2.20883,6.23631,-5.82189,-1.9501,-5.1705,8.02691,0.038988,0.554581,0.0005848,1.64277e-06,2209.91,11549.3,2211.56,1
273,0,0.005,0.00493695,0.00702663,-1.4436,5.64138,2.20284,6.22589,-5.83408,-1.96949,-5.17551,8.04371,0.0392533,0.554245,0.00058695,1.64797e-06,2209.91,11529.6,2211.58,1
274,0,0.005,0.0049391,0.00702814,-1.45074,5.6304,2.19685,6.21548,-5.84627,-1.98887,-5.18052,8.06054,0.0395185,0.553908,0.0005891,1.65317e-06,2209.91,11509.9,2211.59,1
275,0,0.005,0.00494125,0.00702965,-1.4574,5.61994,2.19075,6.20541,-5.85901,-2.0077,-5.18588,8.07788,0.0400154,0.553602,0.00059125,1.65825e-06,2209.97,11491.2,2211.67,1
276,0,0.005,0.0049434,0.00703116,-1.46078,5.61298,2.18395,6.1975,-5.87548,-2.02268,-5.19362,8.09853,0.0420925,0.553504,0.0005934,1.66256e-06,2210.44,11479.5,2212.23,1
277,0,0.005,0.00494555,0.00703267,-1.46416,5.60601,2.17716,6.1896,-5.89195,-2.03766,-5.20137,8.1192,0.0441696,0.553405,0.00059555,1.66686e-06,2210.92,11467.9,2212.8,1
278,0,0.005,0.0049477,0.00703418,-1.46755,5.59905,2.17036,6.18171,-5.90842,-2.05265,-5.20912,8.13988,0.0462467,0.553307,0.0005977,1.67117e-06,2211.39,11456.2,2213.37,1
279,0,0.005,0.00494985,0.0070357,-1.47093,5.59209,2.16356,6.17382,-5.92489,-2.06763,-5.21687,8.16058,0.0483238,0.553208,0.00059985,1.67547e-06,2211.87,11444.5,2213.93,1
280,0,0.005,0.004952,0.00703721,-1.47431,5.58513,2.15676,6.16594,-5.94136,-2.08262,-5.22462,8.1813,0.0504009,0.55311,0.000602,1.67977e-06,2212.34,11432.8,2214.5,1
281,0,0.005,0.00495415,0.00703872,-1.4777,5.57816,2.14996,6.15807,-5.95783,-2.0976,-5.23236,8.20203,0.052478,0.553011,0.00060415,1.68408e-06,2212.82,11421.1,2215.06,1
282,0,0.005,0.0049563,0.00704023,-1.48108,5.5712,2.14316,6.15021,-5.9743,-2.11258,-5.24011,8.22277,0.0545551,0.552913,0.0006063,1.68838e-06,2213.29,11409.4,2215.63,1
283,0,0.005,0.00495845,0.00704175,-1.48393,5.56338,2.13775,6.14192,-5.98631,-2.13186,-5.24397,8.23893,0.0554548,0.552666,0.00060845,1.70009e-06,2213.54,11393.5,2215.91,1
284,0,0.005,0.0049606,0.00704326,-1.48677,5.55554,2.13236,6.13364,-5.99824,-2.15122,-5.24776,8.25504,0.0563327,0.552417,0.0006106,1.71193e-06,2213.78,11377.4,2216.19,1
285,0,0.005,0.00496275,0.00704478,-1.4896,5.54771,2.12698,6.12536,-6.01017,-2.17058,-5.25155,8.27118,0.0572105,0.552168,0.00061275,1.72378e-06,2214.02,11361.3,2216.46,1
286,0,0.005,0.0049649,0.00704629,-1.49244,5.53987,2.12159,6.11708,-6.0221,-2.18994,-5.25534,8.28735,0.0580882,0.551919,0.0006149,1.73563e-06,2214.26,11345.2,2216.74,1
287,0,0.005,0.00496705,0.00704781,-1.49528,5.53203,2.11621,6.10881,-6.03403,-2.20929,-5.25913,8.30355,0.058966,0.55167,0.00061705,1.74747e-06,2214.5,11329.2,2217.02,1
288,0,0.005,0.0049692,0.00704932,-1.49811,5.5242,2.11082,6.10055,-6.04597,-2.22865,-5.26292,8.31979,0.0598437,0.551421,0.0006192,1.75932e-06,2214.74,11313.1,2217.29,1
289,0,0.005,0.00497135,0.00705084,-1.50095,5.51636,2.10544,6.09229,-6.0579,-2.24801,-5.26671,8.33606,0.0607215,0.551171,0.00062135,1.77116e-06,2214.98,11297,2217.57,1
290,0,0.005,0.0049735,0.00705235,-1.50379,5.50852,2.10005,6.08403,-6.06983,-2.26736,-5.2705,8.35236,0.0615992,0.550922,0.0006235,1.78301e-06,2215.22,11281,2217.85,1
291,0,0.005,0.00497565,0.00705387,-1.50662,5.50069,2.09467,6.07578,-6.08176,-2.28672,-5.27429,8.36869,0.0624769,0.550673,0.00062565,1.79485e-06,2215.45,11264.9,2218.12,1
292,0,0.005,0.0049778,0.00705539,-1.50946,5.49285,2.08928,6.06753,-6.09369,-2.30608,-5.27808,8.38505,0.0633547,0.550424,0.0006278,1.8067e-06,2215.69,11248.8,2218.4,1
293,0,0.005,0.00497995,0.0070569,-1.5123,5.48501,2.0839,6.05929,-6.10562,-2.32543,-5.28187,8.40145,0.0642324,0.550175,0.00062995,1.81854e-06,2215.93,11232.8,2218.68,1
294,0,0.005,0.0049821,0.00705842,-1.51397,5.47966,2.07632,6.05227,-6.11625,-2.33594,-5.28501,8.41406,0.0670927,0.549955,0.0006321,1.82631e-06,2216.41,11219.3,2219.28,1
295,0,0.005,0.00498425,0.00705994,-1.51547,5.47471,2.06839,6.04544,-6.12667,-2.34504,-5.28804,8.42607,0.0702696,0.54974,0.00063425,1.83342e-06,2216.92,11206.2,2219.93,1
296,0,0.005,0.0049864,0.00706146,-1.51696,5.46976,2.06046,6.03862,-6.1371,-2.35414,-5.29107,8.43809,0.0734458,0.549525,0.0006364,1.84054e-06,2217.44,11193.1,2220.58,1
297,0,0.005,0.00498855,0.00706298,-1.51846,5.4648,2.05253,6.0318,-6.14752,-2.36324,-5.2941,8.45012,0.076622,0.549311,0.00063855,1.84766e-06,2217.95,11180.1,2221.23,1
298,0,0.005,0.0049907,0.00706449,-1.51995,5.45985,2.0446,6.025,-6.15794,-2.37234,-5.29714,8.46215,0.0797983,0.549096,0.0006407,1.85477e-06,2218.47,11167,2221.88,1
299,0,0.005,0.00499285,0.00706601,-1.52144,5.4549,2.03667,6.0182,-6.16837,-2.38144,-5.30017,8.47418,0.0829744,0.548881,0.00064285,1.86189e-06,2218.98,11153.9,2222.53,1
300,0,0.005,0.004995,0.00706753,-1.52294,5.44995,2.02874,6.01141,-6.17879,-2.39054,-5.3032,8.48623,0.0861507,0.548666,0.000645,1.869e-06,2219.5,11140.8,2223.19,1
301,0,0.005,0.00499715,0.00706905,-1.52443,5.44499,2.0208,6.00462,-6.18921,-2.39964,-5.30623,8.49828,0.0893269,0.548451,0.00064715,1.87612e-06,2220.01,11127.8,2223.84,1
302,0,0.005,0.0049993,0.00707057,-1.52593,5.44004,2.01287,5.99785,-6.19963,-2.40873,-5.30927,8.51033,0.0925031,0.548236,0.0006493,1.88323e-06,2220.53,11114.7,2224.49,1
303,0,0.005,0.00500145,0.00707209,-1.52552,5.43463,2.00588,5.99049,-6.20891,-2.42349,-5.30978,8.5216,0.0946834,0.548001,0.00065145,1.888e-06,2221.11,11098.2,2225.16,1
304,0,0.005,0.0050036,0.00707361,-1.52451,5.42907,1.99919,5.98295,-6.21781,-2.44005,-5.30949,8.53262,0.0965462,0.54776,0.0006536,1.89203e-06,2221.71,11080.6,2225.85,1
305,0,0.005,0.00500575,0.00707513,-1.5235,5.42351,1.9925,5.97541,-6.22671,-2.45662,-5.3092,8.54368,0.0984089,0.547518,0.00065575,1.89605e-06,2222.32,11063.1,2226.53,1
306,0,0.005,0.0050079,0.00707666,-1.52249,5.41794,1.98581,5.96788,-6.23562,-2.47318,-5.3089,8.55477,0.100272,0.547276,0.0006579,1.90008e-06,2222.92,11045.5,2227.21,1
307,0,0.005,0.00501005,0.00707818,-1.52148,5.41238,1.97911,5.96034,-6.24452,-2.48974,-5.30861,8.56588,0.102135,0.547035,0.00066005,1.9041e-06,2223.53,11027.9,2227.89,1
308,0,0.005,0.0050122,0.0070797,-1.52047,5.40682,1.97242,5.95282,-6.25343,-2.50631,-5.30832,8.57701,0.103997,0.546793,0.0006622,1.90812e-06,2224.13,11010.3,2228.58,1
309,0,0.005,0.00501435,0.00708122,-1.51946,5.40126,1.96573,5.94529,-6.26233,-2.52287,-5.30803,8.58818,0.10586,0.546551,0.00066435,1.91215e-06,2224.73,10992.7,2229.26,1
310,0,0.005,0.0050165,0.00708274,-1.51845,5.3957,1.95904,5.93777,-6.27123,-2.53943,-5.30773,8.59937,0.107723,0.54631,0.0006665,1.91617e-06,2225.34,10975.1,2229.94,1
311,0,0.005,0.00501865,0.00708427,-1.51744,5.39014,1.95235,5.93026,-6.28014,-2.55599,-5.30744,8.61059,0.109586,0.546068,0.00066865,1.92019e-06,2225.94,10957.6,2230.63,1
312,0,0.005,0.0050208,0.00708579,-1.51643,5.38458,1.94565,5.92274,-6.28904,-2.57256,-5.30715,8.62183,0.111448,0.545827,0.0006708,1.92422e-06,2226.55,10940,2231.31,1
313,0,0.005,0.00502295,0.00708731,-1.51542,5.37902,1.93896,5.91523,-6.29794,-2.58912,-5.30686,8.6331,0.113311,0.545585,0.00067295,1.92824e-06,2227.15,10922.4,2231.99,1
314,0,0.005,0.0050251,0.00708884,-1.51441,5.37346,1.93227,5.90772,-6.30685,-2.60568,-5.30657,8.64439,0.115174,0.545343,0.0006751,1.93226e-06,2227.76,10904.8,2232.67,1
315,0,0.005,0.00502725,0.00709036,-1.5134,5.3679,1.92558,5.90022,-6.31575,-2.62224,-5.30627,8.65572,0.117037,0.545102,0.00067725,1.93629e-06,2228.36,10887.2,2233.36,1
316,0,0.005,0.0050294,0.00709189,-1.51239,5.36234,1.91889,5.89272,-6.32466,-2.63881,-5.30598,8.66706,0.118899,0.54486,0.0006794,1.94031e-06,2228.96,10869.7,2234.04,1
317,0,0.005,0.00503155,0.00709341,-1.51177,5.35801,1.90942,5.88554,-6.32926,-2.64393,-5.30482,8.67128,0.121746,0.544543,0.00068155,1.94983e-06,2229.42,10852.7,2234.61,1
318,0,0.005,0.0050337,0.00709494,-1.5113,5.3542,1.89882,5.87851,-6.33209,-2.64432,-5.30329,8.67252,0.125,0.544195,0.0006837,1.96164e-06,2229.81,10836,2235.15,1
319,0,0.005,0.00503585,0.00709646,-1.51083,5.35038,1.88821,5.8715,-6.33491,-2.6447,-5.30176,8.67377,0.128254,0.543847,0.00068585,1.97344e-06,2230.21,10819.3,2235.68,1
320,0,0.005,0.005038,0.00709799,-1.51036,5.34656,1.8776,5.86449,-6.33773,-2.64509,-5.30024,8.67501,0.131508,0.543498,0.000688,1.98524e-06,2230.6,10802.6,2236.21,1
321,0,0.005,0.00504015,0.00709951,-1.50989,5.34274,1.86699,5.8575,-6.34056,-2.64548,-5.29871,8.67626,0.134762,0.54315,0.00069015,1.99704e-06,2230.99,10785.9,2236.74,1
322,0,0.005,0.0050423,0.00710104,-1.50943,5.33893,1.85638,5.85053,-6.34338,-2.64586,-5.29718,8.67751,0.138016,0.542802,0.0006923,2.00884e-06,2231.38,10769.1,2237.28,1
323,0,0.005,0.00504445,0.00710257,-1.50896,5.33511,1.84578,5.84356,-6.3462,-2.64625,-5.29565,8.67876,0.14127,0.542453,0.00069445,2.02064e-06,2231.78,10752.4,2237.81,1
324,0,0.005,0.0050466,0.0071041,-1.50849,5.33129,1.83517,5.83661,-6.34903,-2.64663,-5.29413,8.68001,0.144524,0.542105,0.0006966,2.03244e-06,2232.17,10735.7,2238.34,1
325,0,0.005,0.00504875,0.00710562,-1.50802,5.32747,1.82456,5.82968,-6.35185,-2.64702,-5.2926,8.68126,0.147778,0.541757,0.00069875,2.04424e-06,2232.56,10719,2238.87,1
326,0,0.005,0.0050509,0.00710715,-1.50755,5.32366,1.81395,5.82275,-6.35467,-2.64741,-5.29107,8.68252,0.151032,0.541409,0.0007009,2.05604e-06,2232.96,10702.3,2239.41,1
327,0,0.005,0.00505305,0.00710868,-1.50709,5.31984,1.80334,5.81585,-6.3575,-2.64779,-5.28954,8.68377,0.154286,0.54106,0.00070305,2.06784e-06,2233.35,10685.6,2239.94,1
328,0,0.005,0.0050552,0.00711021,-1.50662,5.31602,1.79273,5.80895,-6.36032,-2.64818,-5.28802,8.68502,0.157541,0.540712,0.0007052,2.07965e-06,2233.74,10668.9,2240.47,1
329,0,0.005,0.00505735,0.00711174,-1.50601,5.31223,1.78225,5.8021,-6.3632,-2.64889,-5.28643,8.68638,0.16074,0.54037,0.00070735,2.09096e-06,2234.14,10652.1,2241.01,1
330,0,0.005,0.0050595,0.00711327,-1.50256,5.30908,1.77435,5.79589,-6.36718,-2.65653,-5.2836,8.68991,0.162793,0.540169,0.0007095,2.09189e-06,2234.67,10634.8,2241.62,1
331,0,0.005,0.00506165,0.00711479,-1.4991,5.30592,1.76645,5.78969,-6.37116,-2.66417,-5.28076,8.69344,0.164846,0.539968,0.00071165,2.09282e-06,2235.2,10617.4,2242.23,1
332,0,0.005,0.0050638,0.00711632,-1.49564,5.30277,1.75856,5.78349,-6.37514,-2.67181,-5.27793,8.69699,0.166899,0.539767,0.0007138,2.09375e-06,2235.72,10600.1,2242.84,1
333,0,0.005,0.00506595,0.00711785,-1.49218,5.29961,1.75066,5.77731,-6.37913,-2.67945,-5.2751,8.70054,0.168951,0.539566,0.00071595,2.09468e-06,2236.25,10582.7,2243.46,1
334,0,0.005,0.0050681,0.00711938,-1.48872,5.29646,1.74276,5.77113,-6.38311,-2.68709,-5.27227,8.70409,0.171004,0.539365,0.0007181,2.09562e-06,2236.78,10565.3,2244.07,1
335,0,0.005,0.00507025,0.00712092,-1.48526,5.2933,1.73486,5.76496,-6.38709,-2.69472,-5.26943,8.70766,0.173057,0.539163,0.00072025,2.09655e-06,2237.3,10548,2244.68,1
336,0,0.005,0.0050724,0.00712245,-1.4818,5.29015,1.72697,5.7588,-6.39107,-2.70236,-5.2666,8.71124,0.17511,0.538962,0.0007224,2.09748e-06,2237.83,10530.6,2245.29,1
337,0,0.005,0.00507455,0.00712398,-1.47835,5.28699,1.71907,5.75265,-6.39505,-2.71,-5.26377,8.71482,0.177162,0.538761,0.00072455,2.09841e-06,2238.36,10513.2,2245.91,1
338,0,0.005,0.0050767,0.00712551,-1.47489,5.28383,1.71117,5.7465,-6.39904,-2.71764,-5.26093,8.71841,0.179215,0.53856,0.0007267,2.09934e-06,2238.88,10495.9,2246.52,1
339,0,0.005,0.00507885,0.00712704,-1.47143,5.28068,1.70327,5.74037,-6.40302,-2.72528,-5.2581,8.72201,0.181268,0.538359,0.00072885,2.10027e-06,2239.41,10478.5,2247.13,1
340,0,0.005,0.005081,0.00712857,-1.46797,5.27752,1.69537,5.73424,-6.407,-2.73292,-5.25527,8.72561,0.183321,0.538158,0.000731,2.10121e-06,2239.94,10461.2,2247.74,1
341,0,0.005,0.00508315,0.00713011,-1.46451,5.27437,1.68748,5.72812,-6.41098,-2.74056,-5.25244,8.72923,0.185374,0.537956,0.00073315,2.10214e-06,2240.46,10443.8,2248.36,1
342,0,0.005,0.0050853,0.00713164,-1.46105,5.27121,1.67958,5.722,-6.41496,-2.74819,-5.2496,8.73285,0.187427,0.537755,0.0007353,2.10307e-06,2240.99,10426.4,2248.97,1
343,0,0.005,0.00508745,0.00713317,-1.45759,5.26806,1.67168,5.7159,-6.41895,-2.75583,-5.24677,8.73648,0.18948,0.537554,0.00073745,2.104e-06,2241.52,10409.1,2249.58,1
344,0,0.005,0.0050896,0.00713471,-1.45414,5.2649,1.66378,5.7098,-6.42293,-2.76347,-5.24394,8.74012,0.191532,0.537353,0.0007396,2.10493e-06,2242.04,10391.7,2250.2,1
345,0,0.005,0.00509175,0.00713624,-1.45068,5.26174,1.65588,5.70372,-6.42691,-2.77111,-5.2411,8.74376,0.193585,0.537152,0.00074175,2.10586e-06,2242.57,10374.3,2250.81,1
346,0,0.005,0.0050939,0.00713777,-1.44722,5.25859,1.64799,5.69764,-6.43089,-2.77875,-5.23827,8.74742,0.195638,0.536951,0.0007439,2.1068e-06,2243.1,10357,2251.42,1
347,0,0.005,0.00509605,0.00713931,-1.44376,5.25543,1.64009,5.69157,-6.43487,-2.78639,-5.23544,8.75108,0.197691,0.536749,0.00074605,2.10773e-06,2243.62,10339.6,2252.03,1
348,0,0.005,0.0050982,0.00714084,-1.4403,5.25228,1.63219,5.6855,-6.43886,-2.79403,-5.23261,8.75475,0.199743,0.536548,0.0007482,2.10866e-06,2244.15,10322.3,2252.65,1
349,0,0.005,0.00510035,0.00714238,-1.43729,5.24915,1.62358,5.67938,-6.44091,-2.79808,-5.22935,8.75561,0.201738,0.536344,0.00075035,2.11319e-06,2244.56,10305.5,2253.14,1
350,0,0.005,0.0051025,0.00714391,-1.43584,5.24612,1.61247,5.67304,-6.43618,-2.78957,-5.22463,8.7466,0.203531,0.536126,0.0007525,2.13034e-06,2244.54,10290.7,2253.19,1
351,0,0.005,0.00510465,0.00714545,-1.4344,5.24308,1.60136,5.66672,-6.43146,-2.78106,-5.21991,8.73759,0.205324,0.535909,0.00075465,2.14749e-06,2244.52,10275.9,2253.25,1
352,0,0.005,0.0051068,0.00714699,-1.43295,5.24005,1.59024,5.66042,-6.42674,-2.77256,-5.21519,8.72859,0.207117,0.535692,0.0007568,2.16463e-06,2244.5,10261.1,2253.31,1
353,0,0.005,0.00510895,0.00714852,-1.43151,5.23701,1.57913,5.65413,-6.42202,-2.76405,-5.21047,8.7196,0.20891,0.535475,0.00075895,2.18178e-06,2244.49,10246.4,2253.37,1
354,0,0.005,0.0051111,0.00715006,-1.43006,5.23398,1.56802,5.64786,-6.4173,-2.75555,-5.20575,8.71061,0.210702,0.535258,0.0007611,2.19892e-06,2244.47,10231.6,2253.43,1
355,0,0.005,0.00511325,0.0071516,-1.42862,5.23095,1.55691,5.64161,-6.41258,-2.74704,-5.20103,8.70162,0.212495,0.535041,0.00076325,2.21607e-06,2244.45,10216.8,2253.48,1
356,0,0.005,0.0051154,0.00715313,-1.42717,5.22791,1.5458,5.63537,-6.40786,-2.73853,-5.19631,8.69264,0.214288,0.534824,0.0007654,2.23321e-06,2244.43,10202,2253.54,1
357,0,0.005,0.00511755,0.00715467,-1.42573,5.22488,1.53469,5.62915,-6.40314,-2.73003,-5.19159,8.68366,0.216081,0.534607,0.00076755,2.25035e-06,2244.41,10187.3,2253.6,1
358,0,0.005,0.0051197,0.00715621,-1.42428,5.22185,1.52358,5.62295,-6.39842,-2.72152,-5.18687,8.67468,0.217873,0.534389,0.0007697,2.2675e-06,2244.4,10172.5,2253.66,1
359,0,0.005,0.00512185,0.00715775,-1.42284,5.21881,1.51247,5.61676,-6.3937,-2.71302,-5.18215,8.66571,0.219666,0.534172,0.00077185,2.28464e-06,2244.38,10157.7,2253.72,1
360,0,0.005,0.005124,0.00715929,-1.42139,5.21578,1.50135,5.61059,-6.38898,-2.70451,-5.17743,8.65675,0.221459,0.533955,0.000774,2.30179e-06,2244.36,10143,2253.77,1
361,0,0.005,0.00512615,0.00716082,-1.41995,5.21274,1.49024,5.60444,-6.38426,-2.696,-5.17271,8.64779,0.223252,0.533738,0.00077615,2.31893e-06,2244.34,10128.2,2253.83,1
362,0,0.005,0.0051283,0.00716236,-1.4185,5.20971,1.47913,5.59831,-6.37954,-2.6875,-5.16799,8.63883,0.225045,0.533521,0.0007783,2.33608e-06,2244.32,10113.4,2253.89,1
363,0,0.005,0.00513045,0.0071639,-1.41705,5.20668,1.46802,5.59219,-6.37482,-2.67899,-5.16327,8.62987,0.226838,0.533304,0.00078045,2.35323e-06,2244.31,10098.6,2253.95,1
364,0,0.005,0.0051326,0.00716544,-1.41561,5.20364,1.45691,5.58609,-6.3701,-2.67048,-5.15855,8.62092,0.22863,0.533087,0.0007826,2.37037e-06,2244.29,10083.9,2254.01,1
365,0,0.005,0.00513475,0.00716698,-1.41416,5.20061,1.4458,5.58001,-6.36538,-2.66198,-5.15383,8.61198,0.230423,0.532869,0.00078475,2.38752e-06,2244.27,10069.1,2254.07,1
366,0,0.005,0.0051369,0.00716852,-1.41272,5.19758,1.43468,5.57395,-6.36066,-2.65347,-5.14911,8.60304,0.232216,0.532652,0.0007869,2.40466e-06,2244.25,10054.3,2254.12,1
367,0,0.005,0.00513905,0.00717007,-1.41127,5.19454,1.42357,5.5679,-6.35594,-2.64497,-5.14439,8.5941,0.234008,0.532435,0.00078905,2.42181e-06,2244.24,10039.5,2254.18,1
368,0,0.005,0.0051412,0.00717161,-1.40983,5.19151,1.41246,5.56187,-6.35122,-2.63646,-5.13967,8.58517,0.235801,0.532218,0.0007912,2.43895e-06,2244.22,10024.8,2254.24,1
369,0,0.005,0.00514335,0.00717315,-1.40665,5.18871,1.40238,5.5559,-6.34834,-2.63131,-5.13464,8.57845,0.237385,0.532066,0.00079335,2.45298e-06,2244.21,10009,2254.29,1
370,0,0.005,0.0051455,0.00717469,-1.40224,5.18609,1.39304,5.54998,-6.34679,-2.62858,-5.12937,8.57331,0.23882,0.531961,0.0007955,2.46476e-06,2244.2,9992.43,2254.35,1
371,0,0.005,0.00514765,0.00717623,-1.39782,5.18346,1.38371,5.54408,-6.34524,-2.62584,-5.12411,8.56818,0.240255,0.531855,0.00079765,2.47655e-06,2244.19,9975.89,2254.4,1
372,0,0.005,0.0051498,0.00717777,-1.3934,5.18084,1.37437,5.53819,-6.34369,-2.6231,-5.11885,8.56304,0.241689,0.53175,0.0007998,2.48834e-06,2244.19,9959.36,2254.45,1
373,0,0.005,0.00515195,0.00717932,-1.38898,5.17821,1.36503,5.53231,-6.34214,-2.62037,-5.11358,8.55791,0.243124,0.531644,0.00080195,2.50013e-06,2244.18,9942.82,2254.51,1
374,0,0.005,0.0051541,0.00718086,-1.38457,5.17558,1.35569,5.52644,-6.34059,-2.61763,-5.10832,8.55278,0.244558,0.531539,0.0008041,2.51191e-06,2244.17,9926.28,2254.56,1
375,0,0.005,0.00515625,0.0071824,-1.38015,5.17296,1.34635,5.5206,-6.33904,-2.61489,-5.10306,8.54765,0.245993,0.531433,0.00080625,2.5237e-06,2244.17,9909.75,2254.61,1
376,0,0.005,0.0051584,0.00718395,-1.37573,5.17033,1.33701,5.51476,-6.33749,-2.61216,-5.0978,8.54252,0.247427,0.531328,0.0008084,2.53549e-06,2244.16,9893.21,2254.66,1
377,0,0.005,0.00516055,0.00718549,-1.37132,5.16771,1.32767,5.50894,-6.33594,-2.60942,-5.09253,8.53739,0.248862,0.531222,0.00081055,2.54727e-06,2244.15,9876.67,2254.72,1
378,0,0.005,0.0051627,0.00718703,-1.3669,5.16508,1.31833,5.50313,-6.33438,-2.60669,-5.08727,8.53227,0.250297,0.531117,0.0008127,2.55906e-06,2244.15,9860.14,2254.77,1
379,0,0.005,0.00516485,0.00718858,-1.36248,5.16246,1.30899,5.49734,-6.33283,-2.60395,-5.08201,8.52714,0.251731,0.531012,0.00081485,2.57085e-06,2244.14,9843.6,2254.82,1
380,0,0.005,0.005167,0.00719012,-1.35807,5.15983,1.29966,5.49157,-6.33128,-2.60121,-5.07675,8.52202,0.253166,0.530906,0.000817,2.58263e-06,2244.13,9827.07,2254.87,1
381,0,0.005,0.00516915,0.00719167,-1.35365,5.15721,1.29032,5.4858,-6.32973,-2.59848,-5.07148,8.5169,0.2546,0.530801,0.00081915,2.59442e-06,2244.13,9810.53,2254.93,1
382,0,0.005,0.0051713,0.00719322,-1.34923,5.15458,1.28098,5.48006,-6.32818,-2.59574,-5.06622,8.51178,0.256035,0.530695,0.0008213,2.60621e-06,2244.12,9793.99,2254.98,1
383,0,0.005,0.00517345,0.00719476,-1.34482,5.15195,1.27164,5.47432,-6.32663,-2.59301,-5.06096,8.50666,0.257469,0.53059,0.00082345,2.61799e-06,2244.11,9777.46,2255.03,1
384,0,0.005,0.0051756,0.00719631,-1.3404,5.14933,1.2623,5.46861,-6.32508,-2.59027,-5.05569,8.50154,0.258904,0.530484,0.0008256,2.62978e-06,2244.11,9760.92,2255.08,1
385,0,0.005,0.00517775,0.00719785,-1.33598,5.1467,1.25296,5.4629,-6.32353,-2.58753,-5.05043,8.49642,0.260338,0.530379,0.00082775,2.64157e-06,2244.1,9744.38,2255.14,1
386,0,0.005,0.0051799,0.0071994,-1.33156,5.14408,1.24362,5.45721,-6.32197,-2.5848,-5.04517,8.4913,0.261773,0.530273,0.0008299,2.65336e-06,2244.09,9727.85,2255.19,1
387,0,0.005,0.00518205,0.00720095,-1.32715,5.14145,1.23428,5.45154,-6.32042,-2.58206,-5.0399,8.48619,0.263208,0.530168,0.00083205,2.66514e-06,2244.09,9711.31,2255.24,1
388,0,0.005,0.0051842,0.00720249,-1.32273,5.13883,1.22494,5.44588,-6.31887,-2.57932,-5.03464,8.48108,0.264642,0.530062,0.0008342,2.67693e-06,2244.08,9694.78,2255.3,1
389,0,0.005,0.00518635,0.00720404,-1.31961,5.13578,1.21462,5.43994,-6.31216,-2.56962,-5.02681,8.46848,0.265243,0.530043,0.00083635,2.69284e-06,2243.83,9680.7,2255.07,1
390,0,0.005,0.0051885,0.00720559,-1.31795,5.13228,1.2032,5.43369,-6.29969,-2.55213,-5.01612,8.44754,0.264914,0.530119,0.0008385,2.71337e-06,2243.32,9669.37,2254.54,1
391,0,0.005,0.00519065,0.00720714,-1.31628,5.12877,1.19178,5.42745,-6.28722,-2.53465,-5.00542,8.42661,0.264585,0.530195,0.00084065,2.73389e-06,2242.8,9658.04,2254.02,1
392,0,0.005,0.0051928,0.00720869,-1.31461,5.12527,1.18035,5.42124,-6.27474,-2.51716,-4.99473,8.4057,0.264256,0.530271,0.0008428,2.75442e-06,2242.29,9646.71,2253.49,1
393,0,0.005,0.00519495,0.00721024,-1.31294,5.12176,1.16893,5.41504,-6.26227,-2.49967,-4.98403,8.3848,0.263927,0.530347,0.00084495,2.77494e-06,2241.78,9635.38,2252.96,1
394,0,0.005,0.0051971,0.00721179,-1.31128,5.11825,1.15751,5.40886,-6.2498,-2.48219,-4.97333,8.36393,0.263597,0.530423,0.0008471,2.79547e-06,2241.26,9624.05,2252.43,1
395,0,0.005,0.00519925,0.00721334,-1.30961,5.11475,1.14608,5.40271,-6.23732,-2.4647,-4.96264,8.34306,0.263268,0.530499,0.00084925,2.816e-06,2240.75,9612.72,2251.9,1
396,0,0.005,0.0052014,0.00721488,-1.30794,5.11124,1.13466,5.39657,-6.22485,-2.44721,-4.95194,8.32222,0.262939,0.530575,0.0008514,2.83652e-06,2240.24,9601.39,2251.37,1
397,0,0.005,0.00520355,0.00721643,-1.30627,5.10774,1.12324,5.39045,-6.21237,-2.42972,-4.94125,8.30139,0.26261,0.530651,0.00085355,2.85705e-06,2239.72,9590.06,2250.84,1
398,0,0.005,0.0052057,0.00721799,-1.30461,5.10423,1.11182,5.38436,-6.1999,-2.41223,-4.93055,8.28058,0.262281,0.530727,0.0008557,2.87757e-06,2239.21,9578.73,2250.32,1
