Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.oil,alpha.oilMean,arc_length,nut,p,pMean,p_rgh,vtkValidPointMask
134,0,0.004804,0.0055,0.00730263,-1.32233,3.84736,0.0095077,4.06827,-5.71417,-0.249341,-1.34475,5.87556,0.261613,0.586856,0.000804,2.03447e-06,2262.15,11201.5,2272.74,1
135,0,0.00481,0.0055,0.00730658,-1.3107,3.87633,0.00319357,4.09193,-5.66972,-0.237751,-1.38025,5.84015,0.25057,0.587299,0.00081,2.02183e-06,2259.39,11108.7,2269.54,1
136,0,0.004816,0.0055,0.00731053,-1.2988,3.90521,-0.00312561,4.11553,-5.62541,-0.226534,-1.41602,5.80531,0.239528,0.587751,0.000816,2.01053e-06,2256.58,11016.4,2266.3,1
137,0,0.004822,0.0055,0.00731448,-1.28583,3.93376,-0.00946552,4.13858,-5.58164,-0.216884,-1.45297,5.77173,0.228484,0.588245,0.000822,2.0049e-06,2253.61,10926.3,2262.89,1
138,0,0.004828,0.0055,0.00731844,-1.27286,3.9623,-0.0158059,4.16176,-5.53787,-0.207232,-1.48991,5.73853,0.21744,0.588739,0.000828,1.99926e-06,2250.63,10836.3,2259.48,1
139,0,0.004834,0.0055,0.0073224,-1.25988,3.99084,-0.0221463,4.18505,-5.4941,-0.197581,-1.52686,5.70574,0.206395,0.589234,0.000834,1.99363e-06,2247.66,10746.2,2256.07,1
140,0,0.00484,0.0055,0.00732636,-1.24691,4.01939,-0.0284867,4.20845,-5.45033,-0.18793,-1.5638,5.67335,0.195351,0.589728,0.00084,1.98799e-06,2244.69,10656.2,2252.66,1
141,0,0.004846,0.0055,0.00733033,-1.23358,4.04681,-0.0321067,4.23077,-5.39056,-0.179097,-1.6007,5.62605,0.190704,0.590216,0.000846,2.05437e-06,2242.26,10572,2250.05,1
142,0,0.004852,0.0055,0.0073343,-1.22017,4.07402,-0.0351877,4.25296,-5.32763,-0.170426,-1.63758,5.57623,0.187325,0.590704,0.000852,2.13501e-06,2239.95,10488.9,2247.61,1
143,0,0.004858,0.0055,0.00733827,-1.20677,4.10122,-0.0382688,4.27525,-5.26469,-0.161755,-1.67446,5.52693,0.183945,0.591192,0.000858,2.21564e-06,2237.63,10405.8,2245.17,1
144,0,0.004864,0.0055,0.00734224,-1.19336,4.12842,-0.0413499,4.29764,-5.20176,-0.153084,-1.71134,5.47817,0.180566,0.591679,0.000864,2.29628e-06,2235.32,10322.8,2242.73,1
145,0,0.00487,0.0055,0.00734622,-1.17996,4.15563,-0.044431,4.32013,-5.13882,-0.144413,-1.74823,5.42998,0.177187,0.592167,0.00087,2.37692e-06,2233,10239.7,2240.28,1
146,0,0.004876,0.0055,0.0073502,-1.16655,4.18283,-0.0475121,4.34272,-5.07589,-0.135741,-1.78511,5.38235,0.173807,0.592655,0.000876,2.45755e-06,2230.69,10156.6,2237.84,1
147,0,0.004882,0.0055,0.00735418,-1.15315,4.21003,-0.0505929,4.3654,-5.01296,-0.127071,-1.82199,5.33531,0.170428,0.593142,0.000882,2.53818e-06,2228.38,10073.6,2235.4,1
148,0,0.004888,0.0055,0.00735816,-1.13974,4.23724,-0.053674,4.38817,-4.95002,-0.1184,-1.85887,5.28887,0.167049,0.59363,0.000888,2.61882e-06,2226.06,9990.5,2232.96,1
149,0,0.004894,0.0055,0.00736215,-1.12634,4.26444,-0.0567551,4.41104,-4.88709,-0.109729,-1.89575,5.24305,0.163669,0.594118,0.000894,2.69946e-06,2223.75,9907.44,2230.52,1
150,0,0.0049,0.0055,0.00736614,-1.11293,4.29164,-0.0598362,4.43401,-4.82415,-0.101058,-1.93263,5.19786,0.16029,0.594606,0.0009,2.78009e-06,2221.43,9824.37,2228.07,1
151,0,0.004906,0.0055,0.00737013,-1.10018,4.31864,-0.0605219,4.45698,-4.75897,-0.0835053,-1.95907,5.14711,0.158545,0.595179,0.000906,2.8045e-06,2220.16,9759.1,2226.74,1
152,0,0.004912,0.0055,0.00737413,-1.08801,4.34544,-0.059046,4.47996,-4.69175,-0.0579381,-1.97608,5.09124,0.158274,0.595828,0.000912,2.77817e-06,2219.82,9709.9,2226.4,1
153,0,0.004918,0.0055,0.00737812,-1.07585,4.37224,-0.0575701,4.50302,-4.62454,-0.0323708,-1.99308,5.03585,0.158004,0.596478,0.000918,2.75184e-06,2219.48,9660.7,2226.06,1
154,0,0.004924,0.0055,0.00738213,-1.06368,4.39903,-0.0560941,4.52615,-4.55732,-0.00680352,-2.01009,4.98093,0.157734,0.597128,0.000924,2.72551e-06,2219.14,9611.5,2225.72,1
155,0,0.00493,0.0055,0.00738613,-1.05151,4.42584,-0.0546182,4.54936,-4.49011,0.0187638,-2.0271,4.92651,0.157463,0.597778,0.00093,2.69918e-06,2218.81,9562.3,2225.38,1
156,0,0.004936,0.0055,0.00739014,-1.03935,4.45263,-0.0531423,4.57264,-4.42289,0.044331,-2.04411,4.87261,0.157193,0.598428,0.000936,2.67285e-06,2218.47,9513.1,2225.04,1
157,0,0.004942,0.0055,0.00739414,-1.02718,4.47943,-0.0516665,4.59599,-4.35568,0.0698963,-2.06111,4.81924,0.156923,0.599078,0.000942,2.64652e-06,2218.13,9463.9,2224.7,1
158,0,0.004948,0.0055,0.00739816,-1.01501,4.50623,-0.0501905,4.6194,-4.28847,0.0954636,-2.07812,4.76641,0.156652,0.599728,0.000948,2.62019e-06,2217.79,9414.7,2224.36,1
159,0,0.004954,0.0055,0.00740217,-1.00285,4.53303,-0.0487146,4.64289,-4.22125,0.121031,-2.09513,4.71415,0.156382,0.600378,0.000954,2.59386e-06,2217.46,9365.5,2224.02,1
160,0,0.00496,0.0055,0.00740619,-0.990678,4.55983,-0.0472387,4.66645,-4.15404,0.146598,-2.11214,4.66247,0.156111,0.601028,0.00096,2.56753e-06,2217.12,9316.3,2223.68,1
161,0,0.004966,0.0055,0.00741021,-0.978511,4.58663,-0.0457628,4.69007,-4.08682,0.172165,-2.12914,4.6114,0.155841,0.601678,0.000966,2.5412e-06,2216.78,9267.1,2223.34,1
162,0,0.004972,0.0055,0.00741423,-0.966344,4.61343,-0.0442868,4.71376,-4.01961,0.197733,-2.14615,4.56095,0.155571,0.602328,0.000972,2.51487e-06,2216.44,9217.9,2223,1
163,0,0.004978,0.0055,0.00741825,-0.954177,4.64023,-0.0428109,4.73751,-3.95239,0.2233,-2.16316,4.51116,0.1553,0.602978,0.000978,2.48853e-06,2216.11,9168.7,2222.66,1
164,0,0.004984,0.0055,0.00742228,-0.94201,4.66703,-0.041335,4.76133,-3.88518,0.248867,-2.18017,4.46202,0.15503,0.603628,0.000984,2.4622e-06,2215.77,9119.5,2222.32,1
165,0,0.00499,0.0055,0.00742631,-0.931174,4.69376,-0.037672,4.78538,-3.82724,0.277093,-2.19613,4.42126,0.155335,0.604159,0.00099,2.44172e-06,2215.81,9076.4,2222.38,1
166,0,0.004996,0.0055,0.00743034,-0.921602,4.72042,-0.0319339,4.80965,-3.7781,0.30784,-2.2111,4.38837,0.156187,0.604579,0.000996,2.42679e-06,2216.2,9039.09,2222.82,1
167,0,0.005002,0.0055,0.00743438,-0.91203,4.74707,-0.0261963,4.83396,-3.72897,0.338585,-2.22607,4.35606,0.157039,0.604998,0.001002,2.41186e-06,2216.6,9001.78,2223.26,1
168,0,0.005008,0.0055,0.00743842,-0.902457,4.77373,-0.0204582,4.85833,-3.67983,0.369333,-2.24104,4.32433,0.157891,0.605418,0.001008,2.39693e-06,2217,8964.47,2223.7,1
169,0,0.005014,0.0055,0.00744246,-0.892885,4.80039,-0.0147202,4.88274,-3.63069,0.40008,-2.25601,4.2932,0.158743,0.605838,0.001014,2.38199e-06,2217.39,8927.16,2224.14,1
170,0,0.00502,0.0055,0.0074465,-0.883312,4.82705,-0.00898209,4.90721,-3.58155,0.430828,-2.27099,4.26269,0.159595,0.606257,0.00102,2.36706e-06,2217.79,8889.85,2224.58,1
171,0,0.005026,0.0055,0.00745055,-0.873739,4.85371,-0.00324402,4.93172,-3.53242,0.461575,-2.28596,4.2328,0.160447,0.606677,0.001026,2.35213e-06,2218.19,8852.54,2225.02,1
172,0,0.005032,0.0055,0.0074546,-0.864167,4.88036,0.00249404,4.95628,-3.48328,0.492323,-2.30093,4.20356,0.161299,0.607096,0.001032,2.33719e-06,2218.58,8815.23,2225.46,1
173,0,0.005038,0.0055,0.00745865,-0.854594,4.90702,0.00823211,4.98089,-3.43414,0.52307,-2.3159,4.17496,0.162151,0.607516,0.001038,2.32226e-06,2218.98,8777.92,2225.9,1
174,0,0.005044,0.0055,0.0074627,-0.845357,4.93307,0.0143636,5.005,-3.38485,0.551487,-2.33027,4.14626,0.163054,0.607893,0.001044,2.31087e-06,2219.36,8743.29,2226.33,1
175,0,0.00505,0.0055,0.00746676,-0.837599,4.9564,0.0222301,5.02673,-3.33488,0.569623,-2.34199,4.1147,0.16418,0.608086,0.00105,2.31506e-06,2219.7,8720.44,2226.72,1
176,0,0.005056,0.0055,0.00747082,-0.829842,4.97974,0.0300967,5.0485,-3.2849,0.587759,-2.3537,4.08362,0.165307,0.608279,0.001056,2.31925e-06,2220.04,8697.6,2227.12,1
177,0,0.005062,0.0055,0.00747488,-0.822085,5.00308,0.0379626,5.07031,-3.23493,0.605894,-2.36542,4.05304,0.166434,0.608471,0.001062,2.32345e-06,2220.38,8674.76,2227.52,1
178,0,0.005068,0.0055,0.00747895,-0.814327,5.02641,0.0458291,5.09216,-3.18496,0.62403,-2.37713,4.02295,0.167561,0.608664,0.001068,2.32764e-06,2220.72,8651.91,2227.91,1
179,0,0.005074,0.0055,0.00748301,-0.806569,5.04975,0.0536956,5.11404,-3.13499,0.642166,-2.38885,3.99338,0.168687,0.608857,0.001074,2.33184e-06,2221.06,8629.07,2228.31,1
180,0,0.00508,0.0055,0.00748708,-0.798812,5.07309,0.0615622,5.13596,-3.08502,0.660303,-2.40056,3.96434,0.169814,0.609049,0.00108,2.33603e-06,2221.4,8606.22,2228.71,1
181,0,0.005086,0.0055,0.00749115,-0.791054,5.09643,0.0694287,5.15792,-3.03504,0.678439,-2.41228,3.93584,0.170941,0.609242,0.001086,2.34023e-06,2221.73,8583.38,2229.1,1
182,0,0.005092,0.0055,0.00749523,-0.783297,5.11977,0.0772952,5.17992,-2.98507,0.696575,-2.424,3.90789,0.172068,0.609435,0.001092,2.34442e-06,2222.07,8560.53,2229.5,1
183,0,0.005098,0.0055,0.00749931,-0.775539,5.1431,0.0851617,5.20194,-2.9351,0.714711,-2.43571,3.8805,0.173194,0.609628,0.001098,2.34862e-06,2222.41,8537.69,2229.9,1
184,0,0.005104,0.0055,0.00750339,-0.767781,5.16644,0.0930282,5.22401,-2.88512,0.732848,-2.44743,3.85369,0.174321,0.60982,0.001104,2.35281e-06,2222.75,8514.85,2230.29,1
185,0,0.00511,0.0055,0.00750747,-0.760024,5.18978,0.100895,5.2461,-2.83515,0.750984,-2.45914,3.82746,0.175448,0.610013,0.00111,2.35701e-06,2223.09,8492,2230.69,1
186,0,0.005116,0.0055,0.00751156,-0.754236,5.21302,0.111427,5.26847,-2.80024,0.771727,-2.47309,3.81485,0.177314,0.610202,0.001116,2.35745e-06,2223.99,8475.26,2231.69,1
187,0,0.005122,0.0055,0.00751564,-0.748806,5.23623,0.122441,5.29092,-2.76807,0.79294,-2.48743,3.80503,0.179314,0.61039,0.001122,2.35721e-06,2225,8459.63,2232.79,1
188,0,0.005128,0.0055,0.00751973,-0.743376,5.25945,0.133457,5.3134,-2.73589,0.814156,-2.50178,3.79564,0.181314,0.610579,0.001128,2.35697e-06,2226.01,8444,2233.89,1
189,0,0.005134,0.0055,0.00752383,-0.737945,5.28267,0.144472,5.33592,-2.70372,0.835371,-2.51613,3.78667,0.183315,0.610767,0.001134,2.35673e-06,2227.02,8428.37,2235,1
190,0,0.00514,0.0055,0.00752792,-0.732515,5.30589,0.155488,5.35847,-2.67154,0.856587,-2.53047,3.77812,0.185315,0.610956,0.00114,2.35649e-06,2228.03,8412.73,2236.1,1
191,0,0.005146,0.0055,0.00753202,-0.727084,5.32911,0.166503,5.38106,-2.63937,0.877802,-2.54482,3.77,0.187315,0.611144,0.001146,2.35626e-06,2229.04,8397.1,2237.21,1
192,0,0.005152,0.0055,0.00753612,-0.721654,5.35233,0.177519,5.40368,-2.60719,0.899017,-2.55917,3.76232,0.189315,0.611332,0.001152,2.35602e-06,2230.05,8381.47,2238.31,1
193,0,0.005158,0.0055,0.00754022,-0.716224,5.37555,0.188534,5.42633,-2.57502,0.920233,-2.57352,3.75507,0.191315,0.611521,0.001158,2.35578e-06,2231.06,8365.84,2239.42,1
194,0,0.005164,0.0055,0.00754433,-0.710793,5.39877,0.19955,5.44901,-2.54284,0.941448,-2.58786,3.74825,0.193315,0.611709,0.001164,2.35554e-06,2232.07,8350.2,2240.52,1
195,0,0.00517,0.0055,0.00754844,-0.705363,5.42199,0.210565,5.47173,-2.51066,0.962664,-2.60221,3.74188,0.195316,0.611898,0.00117,2.3553e-06,2233.07,8334.57,2241.62,1
196,0,0.005176,0.0055,0.00755255,-0.699932,5.44521,0.221581,5.49448,-2.47849,0.983879,-2.61656,3.73595,0.197316,0.612086,0.001176,2.35506e-06,2234.08,8318.94,2242.73,1
197,0,0.005182,0.0055,0.00755666,-0.694502,5.46843,0.232595,5.51726,-2.44632,1.00509,-2.6309,3.73046,0.199316,0.612274,0.001182,2.35482e-06,2235.09,8303.31,2243.83,1
198,0,0.005188,0.0055,0.00756078,-0.689468,5.48945,0.243851,5.53795,-2.41695,1.02121,-2.64548,3.72599,0.201161,0.612261,0.001188,2.36147e-06,2235.73,8289.2,2244.56,1
199,0,0.005194,0.0055,0.00756489,-0.685192,5.50625,0.255566,5.5546,-2.39296,1.02755,-2.66048,3.72294,0.20271,0.61186,0.001194,2.3813e-06,2235.67,8278,2244.58,1
200,0,0.0052,0.0055,0.00756902,-0.680915,5.52305,0.267282,5.57128,-2.36897,1.03389,-2.67548,3.7201,0.204258,0.61146,0.0012,2.40113e-06,2235.61,8266.8,2244.6,1
201,0,0.005206,0.0055,0.00757314,-0.676639,5.53985,0.278997,5.58799,-2.34498,1.04023,-2.69048,3.71749,0.205807,0.611059,0.001206,2.42096e-06,2235.55,8255.61,2244.62,1
202,0,0.005212,0.0055,0.00757727,-0.672363,5.55666,0.290713,5.60473,-2.321,1.04657,-2.70549,3.7151,0.207355,0.610658,0.001212,2.4408e-06,2235.48,8244.41,2244.63,1
203,0,0.005218,0.0055,0.00758139,-0.668087,5.57346,0.302428,5.6215,-2.29701,1.05291,-2.72049,3.71294,0.208904,0.610258,0.001218,2.46063e-06,2235.42,8233.22,2244.65,1
204,0,0.005224,0.0055,0.00758552,-0.662636,5.58989,0.316851,5.63794,-2.29267,1.06314,-2.73818,3.72615,0.211999,0.610477,0.001224,2.44286e-06,2235.77,8232.97,2245.14,1
205,0,0.00523,0.0055,0.00758966,-0.657172,5.60632,0.331304,5.65442,-2.28854,1.07341,-2.75589,3.7396,0.215111,0.610703,0.00123,2.42468e-06,2236.12,8232.84,2245.64,1
206,0,0.005236,0.0055,0.00759379,-0.651707,5.62275,0.345756,5.67094,-2.28442,1.08368,-2.77361,3.75311,0.218223,0.610928,0.001236,2.4065e-06,2236.47,8232.71,2246.15,1
207,0,0.005242,0.0055,0.00759793,-0.646243,5.63917,0.360209,5.6875,-2.28029,1.09395,-2.79133,3.76669,0.221335,0.611154,0.001242,2.38832e-06,2236.82,8232.58,2246.65,1
208,0,0.005248,0.0055,0.00760207,-0.640779,5.6556,0.37466,5.7041,-2.27616,1.10422,-2.80904,3.78033,0.224447,0.61138,0.001248,2.37014e-06,2237.17,8232.46,2247.15,1
209,0,0.005254,0.0055,0.00760622,-0.635315,5.67203,0.389112,5.72075,-2.27204,1.11449,-2.82676,3.79405,0.227559,0.611605,0.001254,2.35196e-06,2237.52,8232.33,2247.65,1
210,0,0.00526,0.0055,0.00761036,-0.629851,5.68846,0.403565,5.73743,-2.26791,1.12476,-2.84447,3.80782,0.230671,0.611831,0.00126,2.33378e-06,2237.87,8232.2,2248.15,1
211,0,0.005266,0.0055,0.00761451,-0.624386,5.70489,0.418017,5.75416,-2.26378,1.13502,-2.86219,3.82167,0.233783,0.612057,0.001266,2.3156e-06,2238.22,8232.07,2248.65,1
212,0,0.005272,0.0055,0.00761866,-0.618922,5.72131,0.43247,5.77092,-2.25966,1.14529,-2.87991,3.83557,0.236895,0.612282,0.001272,2.29742e-06,2238.57,8231.94,2249.15,1
213,0,0.005278,0.0055,0.00762281,-0.61343,5.73879,0.44725,5.78879,-2.24826,1.14916,-2.89719,3.84304,0.240794,0.612312,0.001278,2.27226e-06,2239.18,8226.76,2249.94,1
214,0,0.005284,0.0055,0.00762697,-0.607933,5.75644,0.462082,5.80686,-2.23574,1.15202,-2.9144,3.8496,0.244815,0.612312,0.001284,2.24603e-06,2239.83,8220.79,2250.78,1
215,0,0.00529,0.0055,0.00763113,-0.602435,5.77408,0.476913,5.82498,-2.22322,1.15489,-2.93161,3.85627,0.248837,0.612311,0.00129,2.21979e-06,2240.48,8214.82,2251.62,1
216,0,0.005296,0.0055,0.00763529,-0.596938,5.79172,0.491745,5.84313,-2.21069,1.15776,-2.94883,3.86305,0.252858,0.61231,0.001296,2.19355e-06,2241.13,8208.84,2252.45,1
217,0,0.005302,0.0055,0.00763945,-0.591441,5.80937,0.506576,5.86133,-2.19817,1.16062,-2.96604,3.86993,0.256879,0.61231,0.001302,2.16731e-06,2241.78,8202.87,2253.29,1
218,0,0.005308,0.0055,0.00764362,-0.585945,5.82701,0.521407,5.87956,-2.18564,1.16349,-2.98325,3.87692,0.2609,0.612309,0.001308,2.14108e-06,2242.42,8196.9,2254.13,1
219,0,0.005314,0.0055,0.00764778,-0.579338,5.84506,0.537649,5.89825,-2.17988,1.16886,-3.00091,3.8889,0.265166,0.612635,0.001314,2.10787e-06,2243.02,8195.3,2254.93,1
220,0,0.00532,0.0055,0.00765195,-0.570588,5.86388,0.556618,5.91781,-2.18718,1.17907,-3.01942,3.91035,0.269902,0.613593,0.00132,2.06118e-06,2243.53,8202.15,2255.66,1
221,0,0.005326,0.0055,0.00765613,-0.561839,5.8827,0.575587,5.93743,-2.19448,1.18929,-3.03793,3.93181,0.274639,0.61455,0.001326,2.0145e-06,2244.03,8209,2256.39,1
222,0,0.005332,0.0055,0.0076603,-0.553089,5.90152,0.594556,5.95713,-2.20178,1.1995,-3.05644,3.95328,0.279375,0.615508,0.001332,1.96781e-06,2244.54,8215.85,2257.12,1
223,0,0.005338,0.0055,0.00766448,-0.545812,5.91598,0.614976,5.97285,-2.21844,1.19973,-3.07775,3.97911,0.283856,0.615727,0.001338,1.94329e-06,2244.54,8220.51,2257.35,1
224,0,0.005344,0.0055,0.00766866,-0.538877,5.92943,0.635732,5.98771,-2.23726,1.19765,-3.09971,4.00598,0.288278,0.615774,0.001344,1.9239e-06,2244.43,8224.65,2257.45,1
225,0,0.00535,0.0055,0.00767284,-0.531942,5.94288,0.656487,6.00264,-2.25608,1.19556,-3.12166,4.03287,0.2927,0.615822,0.00135,1.90451e-06,2244.32,8228.8,2257.56,1
226,0,0.005356,0.0055,0.00767703,-0.525006,5.95632,0.677243,6.01765,-2.2749,1.19348,-3.14362,4.05979,0.297122,0.615869,0.001356,1.88513e-06,2244.21,8232.94,2257.66,1
227,0,0.005362,0.0055,0.00768121,-0.518071,5.96977,0.697999,6.03273,-2.29372,1.1914,-3.16558,4.08675,0.301545,0.615917,0.001362,1.86574e-06,2244.1,8237.08,2257.76,1
228,0,0.005368,0.0055,0.0076854,-0.511136,5.98322,0.718753,6.04787,-2.31254,1.18932,-3.18753,4.11372,0.305966,0.615965,0.001368,1.84635e-06,2243.99,8241.23,2257.87,1
229,0,0.005374,0.0055,0.0076896,-0.504201,5.99667,0.739509,6.06309,-2.33136,1.18724,-3.20949,4.14073,0.310388,0.616012,0.001374,1.82696e-06,2243.88,8245.37,2257.97,1
230,0,0.00538,0.0055,0.00769379,-0.497266,6.01012,0.760265,6.07839,-2.35019,1.18516,-3.23145,4.16776,0.31481,0.61606,0.00138,1.80757e-06,2243.78,8249.52,2258.08,1
231,0,0.005386,0.0055,0.00769799,-0.49033,6.02356,0.781021,6.09375,-2.36901,1.18308,-3.25341,4.19482,0.319232,0.616107,0.001386,1.78819e-06,2243.67,8253.66,2258.18,1
232,0,0.005392,0.0055,0.00770219,-0.483395,6.03701,0.801777,6.10918,-2.38783,1.181,-3.27536,4.22191,0.323655,0.616155,0.001392,1.7688e-06,2243.56,8257.81,2258.29,1
233,0,0.005398,0.0055,0.00770639,-0.476319,6.05083,0.822269,6.12499,-2.41354,1.18386,-3.29781,4.25468,0.328175,0.616431,0.001398,1.74622e-06,2243.4,8267.18,2258.36,1
234,0,0.005404,0.0055,0.00771059,-0.469078,6.06507,0.842454,6.14124,-2.44728,1.19248,-3.32084,4.29408,0.332811,0.616972,0.001404,1.71994e-06,2243.19,8282.63,2258.38,1
235,0,0.00541,0.0055,0.0077148,-0.461838,6.07931,0.86264,6.15755,-2.48101,1.20109,-3.34386,4.33353,0.337446,0.617514,0.00141,1.69365e-06,2242.98,8298.08,2258.4,1
236,0,0.005416,0.0055,0.00771901,-0.454597,6.09355,0.882826,6.17393,-2.51474,1.20971,-3.36689,4.37301,0.342082,0.618055,0.001416,1.66737e-06,2242.77,8313.54,2258.42,1
237,0,0.005422,0.0055,0.00772322,-0.447357,6.10779,0.903011,6.19036,-2.54847,1.21833,-3.38991,4.41254,0.346717,0.618596,0.001422,1.64108e-06,2242.56,8328.99,2258.44,1
238,0,0.005428,0.0055,0.00772743,-0.440117,6.12203,0.923195,6.20687,-2.5822,1.22694,-3.41293,4.45211,0.351353,0.619137,0.001428,1.6148e-06,2242.35,8344.44,2258.46,1
239,0,0.005434,0.0055,0.00773165,-0.432877,6.13627,0.943381,6.22343,-2.61593,1.23556,-3.43596,4.49171,0.355988,0.619679,0.001434,1.58852e-06,2242.15,8359.89,2258.49,1
240,0,0.00544,0.0055,0.00773586,-0.425636,6.15051,0.963567,6.24006,-2.64966,1.24417,-3.45898,4.53136,0.360624,0.62022,0.00144,1.56223e-06,2241.94,8375.35,2258.51,1
241,0,0.005446,0.0055,0.00774009,-0.418396,6.16475,0.983752,6.25675,-2.68339,1.25279,-3.48201,4.57105,0.365259,0.620761,0.001446,1.53595e-06,2241.73,8390.8,2258.53,1
242,0,0.005452,0.0055,0.00774431,-0.409516,6.18063,1.00532,6.27524,-2.70709,1.25614,-3.50092,4.60029,0.36993,0.621271,0.001452,1.4998e-06,2241.78,8402.28,2258.81,1
243,0,0.005458,0.0055,0.00774853,-0.399679,6.19748,1.02771,6.29481,-2.72493,1.25642,-3.51742,4.62343,0.374621,0.621761,0.001458,1.45788e-06,2241.98,8411.45,2259.25,1
244,0,0.005464,0.0055,0.00775276,-0.389842,6.21432,1.05009,6.31447,-2.74276,1.2567,-3.53393,4.64658,0.379312,0.622252,0.001464,1.41597e-06,2242.19,8420.62,2259.68,1
245,0,0.00547,0.0055,0.00775699,-0.380161,6.23235,1.07276,6.33541,-2.77529,1.26187,-3.55475,4.68303,0.383679,0.622832,0.00147,1.38542e-06,2242.17,8433.36,2259.89,1
246,0,0.005476,0.0055,0.00776122,-0.370593,6.25122,1.09564,6.35732,-2.81841,1.27056,-3.57866,4.72912,0.387815,0.623477,0.001476,1.36307e-06,2242,8448.67,2259.93,1
247,0,0.005482,0.0055,0.00776546,-0.361024,6.27008,1.11851,6.37929,-2.86152,1.27924,-3.60258,4.77528,0.39195,0.624122,0.001482,1.34072e-06,2241.83,8463.98,2259.97,1
248,0,0.005488,0.0055,0.00776969,-0.3516,6.28863,1.14143,6.40104,-2.90413,1.28723,-3.62597,4.82064,0.396026,0.624659,0.001488,1.31939e-06,2241.62,8478.02,2259.96,1
249,0,0.005494,0.0055,0.00777393,-0.343139,6.30496,1.16463,6.4208,-2.94331,1.29048,-3.64583,4.86009,0.3997,0.624463,0.001494,1.30499e-06,2241.09,8483.46,2259.63,1
250,0,0.0055,0.0055,0.00777817,-0.334678,6.32129,1.18783,6.44063,-2.98248,1.29373,-3.66568,4.89961,0.403373,0.624266,0.0015,1.29059e-06,2240.56,8488.9,2259.29,1
251,0,0.005506,0.0055,0.00778242,-0.326218,6.33763,1.21104,6.46054,-3.02166,1.29698,-3.68554,4.93921,0.407047,0.62407,0.001506,1.2762e-06,2240.03,8494.34,2258.95,1
252,0,0.005512,0.0055,0.00778666,-0.317757,6.35396,1.23424,6.48052,-3.06084,1.30024,-3.70539,4.97889,0.410721,0.623873,0.001512,1.2618e-06,2239.5,8499.78,2258.61,1
253,0,0.005518,0.0055,0.00779091,-0.309296,6.3703,1.25744,6.50057,-3.10002,1.30349,-3.72525,5.01863,0.414395,0.623677,0.001518,1.2474e-06,2238.97,8505.22,2258.27,1
254,0,0.005524,0.0055,0.00779516,-0.300981,6.38635,1.2802,6.52035,-3.14006,1.3088,-3.74466,5.05919,0.41806,0.623476,0.001524,1.23628e-06,2238.4,8511.94,2257.89,1
255,0,0.00553,0.0055,0.00779942,-0.293714,6.40037,1.29979,6.53762,-3.18627,1.32894,-3.76086,5.10514,0.421657,0.623241,0.00153,1.24881e-06,2237.54,8527.89,2257.23,1
256,0,0.005536,0.0055,0.00780367,-0.286447,6.41439,1.31938,6.55494,-3.23249,1.34908,-3.77706,5.15123,0.425254,0.623005,0.001536,1.26134e-06,2236.69,8543.84,2256.57,1
257,0,0.005542,0.0055,0.00780793,-0.278026,6.42967,1.33983,6.57367,-3.27461,1.36625,-3.79199,5.19316,0.428201,0.622761,0.001542,1.27174e-06,2235.89,8556.5,2255.93,1
258,0,0.005548,0.0055,0.00781219,-0.266048,6.44881,1.36295,6.59663,-3.30413,1.37429,-3.80296,5.22192,0.429143,0.622492,0.001548,1.27558e-06,2235.25,8559.05,2255.36,1
259,0,0.005554,0.0055,0.00781645,-0.25407,6.46795,1.38607,6.61967,-3.33364,1.38232,-3.81394,5.25072,0.430086,0.622223,0.001554,1.27943e-06,2234.62,8561.6,2254.8,1
260,0,0.00556,0.0055,0.00782072,-0.242092,6.48709,1.4092,6.6428,-3.36316,1.39035,-3.82492,5.27957,0.431029,0.621953,0.00156,1.28328e-06,2233.99,8564.15,2254.23,1
261,0,0.005566,0.0055,0.00782498,-0.230114,6.50623,1.43232,6.66599,-3.39268,1.39838,-3.83589,5.30846,0.431971,0.621684,0.001566,1.28712e-06,2233.35,8566.69,2253.67,1
262,0,0.005572,0.0055,0.00782925,-0.218135,6.52537,1.45544,6.68927,-3.42219,1.40641,-3.84687,5.3374,0.432914,0.621415,0.001572,1.29097e-06,2232.72,8569.24,2253.1,1
263,0,0.005578,0.0055,0.00783352,-0.206505,6.54462,1.47877,6.71278,-3.4575,1.41932,-3.85897,5.37219,0.433503,0.621263,0.001578,1.30646e-06,2231.79,8579.04,2252.22,1
264,0,0.005584,0.0055,0.0078378,-0.195371,6.56403,1.50239,6.7366,-3.50109,1.43921,-3.87268,5.41541,0.433586,0.621281,0.001584,1.33859e-06,2230.44,8599.21,2250.9,1
265,0,0.00559,0.0055,0.00784207,-0.184237,6.58344,1.526,6.7605,-3.54467,1.45911,-3.8864,5.45873,0.433668,0.621298,0.00159,1.37073e-06,2229.09,8619.37,2249.57,1
266,0,0.005596,0.0055,0.00784635,-0.173103,6.60285,1.54962,6.78446,-3.58825,1.479,-3.90011,5.50217,0.433751,0.621316,0.001596,1.40286e-06,2227.74,8639.54,2248.24,1
